Gene_Id,Gene_Symbol,Gene_Description,Disease_Id,DiseaseName,PsychiatricDisorder,diseaseId,name,type,diseaseClassMSH,diseaseClassNameMSH,hpoClassId,hpoClassName,doClassId,doClassName,umlsSemanticTypeId,umlsSemanticTypeName,Approved symbol,HGNC ID,Approved name,NCBI gene ID,Ensembl gene ID,GENE,TARGET_NAME,TARGET_CLASS,SWISSPROT,ACT_VALUE,ACT_TYPE,ACT_SOURCE
1393,CRHBP,corticotropin releasing hormone binding protein,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CRHBP,HGNC:2356,corticotropin releasing hormone binding protein,1393,ENSG00000145708,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1394,CRHR1,corticotropin releasing hormone receptor 1,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CRHR1,HGNC:2357,corticotropin releasing hormone receptor 1,1394,ENSG00000120088,CRHR1,Corticotropin-releasing factor receptor 1,GPCR,CRFR1_HUMAN,8.48148632,Kd,SCIENTIFIC LITERATURE
1401,CRP,"C-reactive protein, pentraxin-related",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CRP,HGNC:2367,C-reactive protein,1401,ENSG00000132693,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1429,CRYZ,"crystallin, zeta (quinone reductase)",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CRYZ,HGNC:2419,crystallin zeta,1429,ENSG00000116791,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1439,CSF2RB,"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CSF2RB,HGNC:2436,colony stimulating factor 2 receptor subunit beta,1439,ENSG00000100368,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1453,CSNK1D,"casein kinase 1, delta",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CSNK1D,HGNC:2452,casein kinase 1 delta,1453,ENSG00000141551,CSNK1D,Casein kinase I isoform delta,Kinase,KC1D_HUMAN,5.46,Kd,CHEMBL
1493,CTLA4,cytotoxic T-lymphocyte-associated protein 4,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CTLA4,HGNC:2505,cytotoxic T-lymphocyte associated protein 4,1493,ENSG00000163599,CTLA4,Cytotoxic T-lymphocyte protein 4,Surface antigen,CTLA4_HUMAN,0,0,DRUG LABEL
1501,CTNND2,"catenin (cadherin-associated protein), delta 2",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CTNND2,HGNC:2516,catenin delta 2,1501,ENSG00000169862,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1523,CUX1,cut-like homeobox 1,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CUX1,HGNC:2557,cut like homeobox 1,1523,ENSG00000257923,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3627,CXCL10,chemokine (C-X-C motif) ligand 10,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CXCL10,HGNC:10637,C-X-C motif chemokine ligand 10,3627,ENSG00000169245,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1557,CYP2C19,"cytochrome P450, family 2, subfamily C, polypeptide 19",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CYP2C19,HGNC:2621,cytochrome P450 family 2 subfamily C member 19,1557,ENSG00000165841,CYP2C19,Cytochrome P450 2C19,Enzyme,CP2CJ_HUMAN,6,IC50,CHEMBL
1559,CYP2C9,"cytochrome P450, family 2, subfamily C, polypeptide 9",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CYP2C9,HGNC:2623,cytochrome P450 family 2 subfamily C member 9,1559,ENSG00000138109,CYP2C9,Cytochrome P450 2C9,Enzyme,CP2C9_HUMAN,7.3979,EC50,WOMBAT-PK
1565,CYP2D6,"cytochrome P450, family 2, subfamily D, polypeptide 6",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CYP2D6,HGNC:2625,cytochrome P450 family 2 subfamily D member 6,1565,ENSG00000100197,CYP2D6,Cytochrome P450 2D6,Enzyme,CP2D6_HUMAN,6.706858517,IC50,DRUG MATRIX
267012,DAOA,D-amino acid oxidase activator,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DAOA,HGNC:21191,D-amino acid oxidase activator,267012,ENSG00000182346,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1621,DBH,dopamine beta-hydroxylase (dopamine beta-monooxygenase),C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DBH,HGNC:2689,dopamine beta-hydroxylase,1621,ENSG00000123454,DBH,Dopamine beta-hydroxylase,Enzyme,DOPO_HUMAN,3,Km,WOMBAT-PK
140947,DCANP1,dendritic cell-associated nuclear protein,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DCANP1,HGNC:24459,dendritic cell associated nuclear protein,140947,ENSG00000251380,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1644,DDC,dopa decarboxylase (aromatic L-amino acid decarboxylase),C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DDC,HGNC:2719,dopa decarboxylase,1644,ENSG00000132437,DDC,Aromatic-L-amino-acid decarboxylase,Enzyme,DDC_HUMAN,0,0,WOMBAT-PK
54541,DDIT4,DNA-damage-inducible transcript 4,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DDIT4,HGNC:24944,DNA damage inducible transcript 4,54541,ENSG00000168209,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10522,DEAF1,DEAF1 transcription factor,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DEAF1,HGNC:14677,DEAF1 transcription factor,10522,ENSG00000177030,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
160851,DGKH,"diacylglycerol kinase, eta",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DGKH,HGNC:2854,diacylglycerol kinase eta,160851,ENSG00000102780,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27185,DISC1,disrupted in schizophrenia 1,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DISC1,HGNC:2888,DISC1 scaffold protein,27185,ENSG00000162946,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27184,DISC2,disrupted in schizophrenia 2 (non-protein coding),C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DISC2,HGNC:2889,disrupted in schizophrenia 2,27184,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1740,DLG2,"discs, large homolog 2 (Drosophila)",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DLG2,HGNC:2901,discs large MAGUK scaffold protein 2,1740,ENSG00000150672,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1741,DLG3,"discs, large homolog 3 (Drosophila)",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DLG3,HGNC:2902,discs large MAGUK scaffold protein 3,1741,ENSG00000082458,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1742,DLG4,"discs, large homolog 4 (Drosophila)",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DLG4,HGNC:2903,discs large MAGUK scaffold protein 4,1742,ENSG00000132535,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1813,DRD2,dopamine receptor D2,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DRD2,HGNC:3023,dopamine receptor D2,1813,ENSG00000149295,DRD2,D(2) dopamine receptor,GPCR,DRD2_HUMAN,0,0,DRUGBANK
1814,DRD3,dopamine receptor D3,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DRD3,HGNC:3024,dopamine receptor D3,1814,ENSG00000151577,DRD3,D(3) dopamine receptor,GPCR,DRD3_HUMAN,6.1837587,Ki,DRUG MATRIX
1815,DRD4,dopamine receptor D4,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DRD4,HGNC:3025,dopamine receptor D4,1815,ENSG00000069696,DRD4,D(4) dopamine receptor,GPCR,DRD4_HUMAN,5.206698646,Ki,DRUG MATRIX
84062,DTNBP1,dystrobrevin binding protein 1,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,DTNBP1,HGNC:17328,dystrobrevin binding protein 1,84062,ENSG00000047579,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9695,EDEM1,"ER degradation enhancer, mannosidase alpha-like 1",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,EDEM1,HGNC:18967,ER degradation enhancing alpha-mannosidase like protein 1,9695,ENSG00000134109,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1906,EDN1,endothelin 1,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,EDN1,HGNC:3176,endothelin 1,1906,ENSG00000078401,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1950,EGF,epidermal growth factor,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,EGF,HGNC:3229,epidermal growth factor,1950,ENSG00000138798,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1956,EGFR,epidermal growth factor receptor,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,EGFR,HGNC:3236,epidermal growth factor receptor,1956,ENSG00000146648,EGFR,Epidermal growth factor receptor,Kinase,EGFR_HUMAN,5.217742426,IC50,DRUG MATRIX
30845,EHD3,EH-domain containing 3,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,EHD3,HGNC:3244,EH domain containing 3,30845,ENSG00000013016,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1975,EIF4B,eukaryotic translation initiation factor 4B,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,EIF4B,HGNC:3285,eukaryotic translation initiation factor 4B,1975,ENSG00000063046,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,EMP1,epithelial membrane protein 1,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,EMP1,HGNC:3333,epithelial membrane protein 1,2012,ENSG00000134531,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2028,ENPEP,glutamyl aminopeptidase (aminopeptidase A),C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ENPEP,HGNC:3355,glutamyl aminopeptidase,2028,ENSG00000138792,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2065,ERBB3,erb-b2 receptor tyrosine kinase 3,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ERBB3,HGNC:3431,erb-b2 receptor tyrosine kinase 3,2065,ENSG00000065361,ERBB3,Receptor tyrosine-protein kinase erbB-3,Kinase,ERBB3_HUMAN,7.74,Kd,CHEMBL
2100,ESR2,estrogen receptor 2 (ER beta),C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ESR2,HGNC:3468,estrogen receptor 2,2100,ENSG00000140009,ESR2,Estrogen receptor beta,Nuclear hormone receptor,ESR2_HUMAN,8,IC50,CHEMBL
2166,FAAH,fatty acid amide hydrolase,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,FAAH,HGNC:3553,fatty acid amide hydrolase,2166,ENSG00000117480,FAAH,Fatty-acid amide hydrolase 1,Enzyme,FAAH1_HUMAN,6.34,IC50,CHEMBL
2260,FGFR1,fibroblast growth factor receptor 1,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,FGFR1,HGNC:3688,fibroblast growth factor receptor 1,2260,ENSG00000077782,FGFR1,Fibroblast growth factor receptor 1,Kinase,FGFR1_HUMAN,5.43,Kd,CHEMBL
2288,FKBP4,"FK506 binding protein 4, 59kDa",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,FKBP4,HGNC:3720,FKBP prolyl isomerase 4,2288,ENSG00000004478,FKBP4,Peptidyl-prolyl cis-trans isomerase FKBP4,Enzyme,FKBP4_HUMAN,7.8,IC50,CHEMBL
2289,FKBP5,FK506 binding protein 5,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,FKBP5,HGNC:3721,FKBP prolyl isomerase 5,2289,ENSG00000096060,FKBP5,Peptidyl-prolyl cis-trans isomerase FKBP5,Enzyme,FKBP5_HUMAN,8.52,Ki,CHEMBL
2332,FMR1,fragile X mental retardation 1,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,FMR1,HGNC:3775,FMRP translational regulator 1,2332,ENSG00000102081,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2353,FOS,FBJ murine osteosarcoma viral oncogene homolog,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,FOS,HGNC:3796,"Fos proto-oncogene, AP-1 transcription factor subunit",2353,ENSG00000170345,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27022,FOXD3,forkhead box D3,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,FOXD3,HGNC:3804,forkhead box D3,27022,ENSG00000187140,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
93986,FOXP2,forkhead box P2,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,FOXP2,HGNC:13875,forkhead box P2,93986,ENSG00000128573,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
166752,FREM3,FRAS1 related extracellular matrix 3,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,FREM3,HGNC:25172,FRAS1 related extracellular matrix 3,166752,ENSG00000183090,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9568,GABBR2,"gamma-aminobutyric acid (GABA) B receptor, 2",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GABBR2,HGNC:4507,gamma-aminobutyric acid type B receptor subunit 2,9568,ENSG00000136928,GABBR2,Gamma-aminobutyric acid type B receptor subunit 2,GPCR,GABR2_HUMAN,8.027,IC50,WOMBAT-PK
2571,GAD1,"glutamate decarboxylase 1 (brain, 67kDa)",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GAD1,HGNC:4092,glutamate decarboxylase 1,2571,ENSG00000128683,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8811,GALR2,galanin receptor 2,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GALR2,HGNC:4133,galanin receptor 2,8811,ENSG00000182687,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2643,GCH1,GTP cyclohydrolase 1,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GCH1,HGNC:4193,GTP cyclohydrolase 1,2643,ENSG00000131979,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51573,GDE1,glycerophosphodiester phosphodiesterase 1,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GDE1,HGNC:29644,glycerophosphodiester phosphodiesterase 1,51573,ENSG00000006007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2668,GDNF,glial cell derived neurotrophic factor,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GDNF,HGNC:4232,glial cell derived neurotrophic factor,2668,ENSG00000168621,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2670,GFAP,glial fibrillary acidic protein,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GFAP,HGNC:4235,glial fibrillary acidic protein,2670,ENSG00000131095,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2697,GJA1,"gap junction protein, alpha 1, 43kDa",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GJA1,HGNC:4274,gap junction protein alpha 1,2697,ENSG00000152661,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55830,GLT8D1,glycosyltransferase 8 domain containing 1,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GLT8D1,HGNC:24870,glycosyltransferase 8 domain containing 1,55830,ENSG00000016864,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51291,GMIP,GEM interacting protein,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GMIP,HGNC:24852,GEM interacting protein,51291,ENSG00000089639,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
54584,GNB1L,"guanine nucleotide binding protein (G protein), beta polypeptide 1-like",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GNB1L,HGNC:4397,G protein subunit beta 1 like,54584,ENSG00000185838,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2784,GNB3,"guanine nucleotide binding protein (G protein), beta polypeptide 3",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GNB3,HGNC:4400,G protein subunit beta 3,2784,ENSG00000111664,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55507,GPRC5D,"G protein-coupled receptor, class C, group 5, member D",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GPRC5D,HGNC:13310,G protein-coupled receptor class C group 5 member D,55507,ENSG00000111291,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2891,GRIA2,"glutamate receptor, ionotropic, AMPA 2",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GRIA2,HGNC:4572,glutamate ionotropic receptor AMPA type subunit 2,2891,ENSG00000120251,GRIA2,Glutamate receptor 2,Ion channel,GRIA2_HUMAN,5.65,EC50,CHEMBL
2893,GRIA4,"glutamate receptor, ionotropic, AMPA 4",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GRIA4,HGNC:4574,glutamate ionotropic receptor AMPA type subunit 4,2893,ENSG00000152578,GRIA4,Glutamate receptor 4,Ion channel,GRIA4_HUMAN,5.409999847,EC50,IUPHAR
2900,GRIK4,"glutamate receptor, ionotropic, kainate 4",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GRIK4,HGNC:4582,glutamate ionotropic receptor kainate type subunit 4,2900,ENSG00000149403,GRIK4,"Glutamate receptor ionotropic, kainate 4",Ion channel,GRIK4_HUMAN,7.73754891,Ki,PDSP
2869,GRK5,G protein-coupled receptor kinase 5,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GRK5,HGNC:4544,G protein-coupled receptor kinase 5,2869,ENSG00000198873,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2911,GRM1,"glutamate receptor, metabotropic 1",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GRM1,HGNC:4593,glutamate metabotropic receptor 1,2911,ENSG00000152822,GRM1,Metabotropic glutamate receptor 1,GPCR,GRM1_HUMAN,6.05,Ki,WOMBAT-PK
2915,GRM5,"glutamate receptor, metabotropic 5",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GRM5,HGNC:4597,glutamate metabotropic receptor 5,2915,ENSG00000168959,GRM5,Metabotropic glutamate receptor 5,GPCR,GRM5_HUMAN,5.41,Ki,WOMBAT-PK
2917,GRM7,"glutamate receptor, metabotropic 7",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,GRM7,HGNC:4599,glutamate metabotropic receptor 7,2917,ENSG00000196277,GRM7,Metabotropic glutamate receptor 7,GPCR,GRM7_HUMAN,0,0,WOMBAT-PK
10014,HDAC5,histone deacetylase 5,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,HDAC5,HGNC:14068,histone deacetylase 5,10014,ENSG00000108840,HDAC5,Histone deacetylase 5,Enzyme,HDAC5_HUMAN,6.260000229,Ki,IUPHAR
9734,HDAC9,histone deacetylase 9,C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,HDAC9,HGNC:14065,histone deacetylase 9,9734,ENSG00000048052,HDAC9,Histone deacetylase 9,Enzyme,HDAC9_HUMAN,5.960000038,Ki,IUPHAR
3091,HIF1A,"hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)",C0041696,unipolar depression,Depressive disorders,C0041696,Unipolar Depression,disease,F03,Mental Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,HIF1A,HGNC:4910,hypoxia inducible factor 1 subunit alpha,3091,ENSG00000100644,HIF1A,Hypoxia-inducible factor 1-alpha,Transcription factor,HIF1A_HUMAN,4.75,EC50,CHEMBL
